_ID,_Gruppo,_DataOraIncidente,_Localizzazione1,_Localizzazione2,_Strada1,_DaSpecificare,_NaturaIncidente,_ParticolaritaStrade,_TipoStrada,_FondoStradale,_Pavimentazione,_Segnaletica,_CondizioneAtmosferica,_Traffico,_Visibilita,_Illuminazione,_NUM_FERITI,_NUM_RISERVATA,_NUM_MORTI,_NUM_ILLESI,_Longitudine,_Latitudine,_CONFERMATO,__prefix,_Strada02,_Strada2,_Chilometrica
2671547,11,27/01/2016T10:50:00,Strada Urbana,all'intersezione con,VIA DEI CADUTI SENZA CROCE,VIALE GUGLIELMO MARCONI,VIA DEI CADUTI SENZA CROCE,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"12,4739","41,85113",True
2671202,13,27/01/2016T11:00:00,Strada Urbana,in corrispondenza,del civico n.,VIA FRANCESCO INGOLI,,27,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"12,36363","41,78331",True
2671204,13,27/01/2016T11:50:00,,in corrispondenza,della chilometrica,VIA CRISTOFORO COLOMBO,,20.1,,Scontro laterale fra veicoli in marcia,,,,,,,,,,0,0,0,2,"12,44704","41,80373",False
2671532,11,27/01/2016T12:00:00,Strada Urbana,all'intersezione con,VIA MOSCA,VIA CALDERON DE LA BARCA,VIA MOSCA,,,Veicolo in marcia contro veicolo in sosta,Intersezione stradale segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,"12,51189","41,84103",True
2670731,6,27/01/2016T12:20:00,Strada Urbana,all'intersezione semaforizzata con,VIA ANAGNI,VIA TOR DE' SCHIAVI,VIA ANAGNI,,,Scontro frontale fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,,,False
2672182,23,27/01/2016T12:30:00,Strada Urbana,all'intersezione semaforizzata con,PONTE GUGLIELMO MARCONI,PIAZZALE TOMMASO EDISON,PONTE GUGLIELMO MARCONI,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"12,4713","41,85862",False
2671247,15,27/01/2016T12:30:00,,all'intersezione semaforizzata con,VIA QUIRINO MAJORANA,VIA ODERISI DA GUBBIO,VIA QUIRINO MAJORANA,,,Tamponamento,,,,,,,,,,1,0,0,1,,,False
2672334,12,27/01/2016T12:35:00,Provinciale entro l'abitato,da specificare,,VIA LAURENTINA,,,civ. 536 dir. Gra,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"12,47922","41,82483",True
2671126,1,27/01/2016T12:45:00,Strada Urbana,in prossimit�,del civico n.,VIA DI S. GIOVANNI IN LATERANO,,76,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,,,False
2671538,5,27/01/2016T12:50:00,,da specificare,,VIALE DEL TECNOPOLO,,,tratto C.A.R.- A24 SVINCOLO USCITA DA SETTECAMINI,Scontro frontale fra veicoli in marcia,,,,,,,,,,1,0,0,0,"12,6431","41,92558",False
2676007,3,27/01/2016T12:50:00,,da specificare,,VIALE DELL'UNIVERSITA',,,fronte Piazza Confienza,Scontro laterale fra veicoli in marcia,,,,,,,,,,1,0,0,1,,,False
2670807,10,27/01/2016T13:00:00,Statale entro l'abitato,all'intersezione semaforizzata con,VIA APPIA NUOVA,VIA APPIA NUOVA,VIA APPIA NUOVA,,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,4,0,0,0,,,False
2671158,1,27/01/2016T13:30:00,Strada Urbana,in corrispondenza,del civico n.,LARGO DELLA FONTANELLA DI BORGHESE,,77,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"12,4771","41,90376",True
2671558,19,27/01/2016T14:00:00,Strada Urbana,in prossimit�,del civico n.,VIA PIETRO MAFFI,,84,,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,3,"12,41887","41,92445",True
2682767,18,27/01/2016T14:00:00,Strada Urbana,in prossimit�,del civico n.,PIAZZA DI VILLA CARPEGNA,,46,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"12,42974","41,89541",False
2671563,5,27/01/2016T14:00:00,Strada Urbana,all'intersezione con,VIA PIEVEBOVIGLIANA,LARGO CAMERANO,VIA PIEVEBOVIGLIANA,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,0,"12,58697","41,9394",False
2671077,19,27/01/2016T14:15:00,Strada Urbana,in prossimit�,del civico n.,VIA ANDERSEN,,135,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"12,39853","41,92151",True
2671530,11,27/01/2016T14:30:00,Strada Urbana,da specificare,,VIALE GUGLIELMO MARCONI,,,in prossimit� di VIA GIBILMANNA,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Intenso,Buona,Ore Diurne,0,0,0,3,"12,47576","41,84704",True
2673745,18,27/01/2016T14:30:00,Statale entro l'abitato,in prossimit�,del civico n.,VIA AURELIA,,699,,Tamponamento Multiplo,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,3,0,0,4,"12,41482","41,89306",True
2671582,5,27/01/2016T14:30:00,Strada Urbana,in prossimit�,del civico n.,VIA TIBURTINA,,1210,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,2,"12,60347","41,93372",True
2671571,19,27/01/2016T14:35:00,Strada Urbana,in prossimit�,del civico n.,VIA MATTIA BATTISTINI,,480,,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"12,41928","41,91982",True
2670972,20,27/01/2016T14:45:00,Regionale entro l'abitato,in corrispondenza,del civico n.,VIA CASSIA,,1817,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,,,False
2671474,8,27/01/2016T14:45:00,Strada Urbana,all'intersezione con,VICOLO DI TOR FORAME,VIA DI PRATAPORCI,VICOLO DI TOR FORAME,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"12,68458","41,85426",True
2671586,5,27/01/2016T14:50:00,Strada Urbana,da specificare,,VIA DELLE CASE ROSSE,,,prossimit� via di Salone,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"12,63054","41,9257",True
2671509,8,27/01/2016T15:00:00,Strada Urbana,da specificare,,VIA DEL PONTE DI NONA,,,alt. Via Carlo B. Mosca,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"12,66116","41,89939",True
2671498,11,27/01/2016T15:15:00,Strada Urbana,all'intersezione con,VIALE GIUSTINIANO IMPERATORE,VIA CRISTOFORO COLOMBO,VIALE GIUSTINIANO IMPERATORE,,,Tamponamento,Incrocio,Pi� di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,1,"12,48949","41,85368",True
2673589,18,27/01/2016T15:30:00,Strada Urbana,da specificare,,VIA BALDO DEGLI UBALDI,,,FRONTE CIVICO 181,Tamponamento Multiplo,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,3,"12,43608","41,89976",True
2671471,8,27/01/2016T15:35:00,,in prossimit�,del civico n.,VIA COLLATINA,,521,,Tamponamento Multiplo,,,,,,,,,,1,0,0,2,,,False
2671078,2,27/01/2016T15:35:00,Strada Urbana,all'intersezione con,VIA DI VILLA ADA,VIA LARIANA,VIA DI VILLA ADA,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,0,,,False
2673728,18,27/01/2016T15:35:00,Statale entro l'abitato,all'intersezione con,VIA DI PORTA PERTUSA,VIA AURELIA,VIA DI PORTA PERTUSA,,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"12,44534","41,90132",False
2672299,1,27/01/2016T15:40:00,Strada Urbana,all'intersezione con,VIA DEI QUERCETI,VIA DI S. GIOVANNI IN LATERANO,VIA DEI QUERCETI,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,3,"12,49805","41,88894",False
2671516,8,27/01/2016T15:45:00,Provinciale entro l'abitato,da specificare,,VIA PRENESTINA,,,alt. VIA CANNAROLI,Ribaltamento senza urto contro ostacolo fisso,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"12,6069","41,89378",False
2671506,8,27/01/2016T15:50:00,Strada Urbana,in prossimit�,del civico n.,VIA DI TOR BELLA MONACA,,38,,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"12,62813","41,87636",False
2671537,13,27/01/2016T16:00:00,Strada Urbana,in prossimit�,del civico n.,VIA DEI PESCATORI,,123,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Sterrata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"12,30992","41,73097",True
2671489,8,27/01/2016T16:00:00,Statale entro l'abitato,in prossimit�,del palo luce n.,VIA CASILINA,,470,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,,,False
2672396,1,27/01/2016T16:00:00,Strada Urbana,all'intersezione con,VIA DEL PORTO,LUNGOTEVERE RIPA,VIA DEL PORTO,,,Tamponamento,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,,,False
2679533,18,27/01/2016T16:00:00,Strada Urbana,all'intersezione semaforizzata con,PIAZZA DEI GIURECONSULTI,CIRCONVALLAZIONE CORNELIA,PIAZZA DEI GIURECONSULTI,,,Tamponamento,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"12,42587","41,90196",True
2671261,15,27/01/2016T16:40:00,Strada Urbana,in prossimit�,del civico n.,VIA PORTUENSE,,474,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,4,"12,44967","41,85885",True
2676028,3,27/01/2016T16:50:00,Strada Urbana,in prossimit�,del civico n.,VIA DEI VILLINI,,4A,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,0,"12,50474","41,91092",False
2671499,8,27/01/2016T17:05:00,Strada Urbana,da specificare,,VIA DELLA MASSA CALCIANA,,,alt. civico 7,Veicolo in marcia contro veicoli in arresto,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"12,61239","41,86299",True
2671728,17,27/01/2016T17:10:00,Strada Urbana,in prossimit�,del civico n.,VIA CANDIA,,70,,Scontro frontale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Sufficiente,0,0,0,1,"12,45284","41,90814",True
2671246,15,27/01/2016T17:15:00,,all'intersezione con,VIA LUIGI RAVA,VIA DELLA MAGLIANA NUOVA,VIA LUIGI RAVA,,,Scontro frontale/laterale DX fra veicoli in marcia,,,,,,,,,,0,0,0,2,,,False
2671259,15,27/01/2016T17:45:00,Strada Urbana,da specificare,,VIA ANTONIO PACINOTTI,,,fronte civico 14,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,0,0,0,2,"12,4678","41,87103",True
2672031,12,27/01/2016T17:45:00,Strada Urbana,in corrispondenza,del civico n.,VIA LAURENTINA,,608,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,0,0,0,2,"12,47936","41,82277",True
2671508,8,27/01/2016T18:30:00,Provinciale,in prossimit�,della chilometrica,VIA POLENSE,,29.3,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Insufficiente,Inesistente,0,0,0,1,"12,8048","41,90104",True
2671594,5,27/01/2016T18:30:00,Strada Urbana,da specificare,,VIALE GIUSEPPE CAPPI,,,100 mt prima di svincolo per Belmonte in Sabina,Veicolo in marcia contro ostacolo accidentale,Curva a visuale libera,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,1,"12,58793","41,94433",True
2671456,11,27/01/2016T18:30:00,Strada Urbana,all'intersezione con,VIA ROSA GUARNIERI CARDUCCI,VIA ROSA RAIMONDI GARIBALDI,VIA ROSA GUARNIERI CARDUCCI,,,Scontro laterale fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,3,"12,49101","41,85769",True
2671608,5,27/01/2016T18:45:00,Strada Urbana,in prossimit�,del civico n.,VIALE FERNANDO SANTI,,65,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,1,"12,56664","41,91245",True
2672446,1,27/01/2016T18:45:00,Strada Urbana,in prossimit�,del civico n.,VIA DEL CONSOLATO,,6,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,In cubetti di porfido,Assente,Sereno,Scarso,Buona,Sufficiente,0,0,0,1,,,False
2676194,3,27/01/2016T18:45:00,Strada Urbana,in prossimit�,del civico n.,VIA CATANIA,,80,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Sufficiente,0,0,0,2,"12,52014","41,90955",True
2672333,1,27/01/2016T18:50:00,Strada Urbana,in prossimit�,del civico n.,VIA VITTORIO VENETO,,19,,Tamponamento,Rettilineo,Pi� di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,2,0,0,0,,,False
2672378,1,27/01/2016T18:56:00,Strada Urbana,all'intersezione con,VIA LUIGI PETROSELLI,PIAZZA DELLA BOCCA DELLA VERITA',VIA LUIGI PETROSELLI,,,Tamponamento,Incrocio,Una carreggiata a doppio senso,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,2,"12,48114","41,8894",True
2671613,19,27/01/2016T19:10:00,Strada Urbana,all'intersezione con,PIAZZA GIOVENALE,VIA DUCCIO GALIMBERTI,PIAZZA GIOVENALE,,,Tamponamento,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,0,0,0,4,"12,44253","41,91359",True
2676204,3,27/01/2016T19:35:00,Strada Urbana,all'intersezione con,VIA DEI VOLSCI,LARGO DEGLI OSCI,VIA DEI VOLSCI,,,Investimento di pedone,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Assente,Sereno,Normale,Sufficiente,Sufficiente,1,0,0,3,"12,51359","41,89709",False
2679280,18,27/01/2016T20:20:00,Strada Urbana,da specificare,,VIA GAETANO MAZZONI,,,fronte civico 39,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a senso unico alternato,Asciutto,Asfaltata,Verticale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,1,"12,39508","41,90845",True
2671602,5,27/01/2016T20:20:00,Strada Urbana,da specificare,,VIA TIBURTINA,,,inv. marcia da dir. Centro a G.R.A. prox civ. 910,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,1,"12,56872","41,92416",True
2671458,6,27/01/2016T20:30:00,Strada Urbana,all'intersezione con,VIA CAMILLO MANFRONI,PIAZZA GIUSEPPE CARDINALI,VIA CAMILLO MANFRONI,,,Scontro laterale fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,4,"12,54568","41,87414",True
2672348,12,27/01/2016T20:35:00,Comunale extraurbana,da specificare,,VIA DI PRATICA,,,200 mt dopo scinvolo Pontina dir. Torvajanica,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Nebbia,Scarso,Insufficiente,Inesistente,0,0,0,1,"12,43012","41,72183",True
2672564,9,27/01/2016T21:00:00,,da specificare,,Tangenziale Est,,,prossimit� SVINCOLO PRENESTINA direz. SAN GIOVANNI,Veicolo in marcia contro ostacolo accidentale,,,,,,,,,,0,0,0,2,"12,52051","41,89192",False
2676235,3,27/01/2016T21:00:00,Strada Urbana,all'intersezione con,VIA DANTE DA MAIANO,VIA NOMENTANA,VIA DANTE DA MAIANO,,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Nebbia,Scarso,Sufficiente,Sufficiente,0,0,0,3,,,False
2672447,1,27/01/2016T21:10:00,Strada Urbana,in corrispondenza,del civico n.,VIALE IPPOCRATE,,119,,Investimento di pedone,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,1,0,0,1,,,False
2672344,12,27/01/2016T23:10:00,Strada Urbana,in corrispondenza,del civico n.,VIA MARIO VINCIGUERRA,,151,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Bagnato (umidit� in atto),Asfaltata,Orizzontale,Nebbia,Scarso,Insufficiente,Insufficiente,0,0,0,3,"12,46905","41,74713",True
2672976,4,28/01/2016,Provinciale entro l'abitato,all'intersezione semaforizzata con,VIALE KANT,VIA NOMENTANA,VIALE KANT,,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Lastricata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,2,"12,55238","41,94111",True
2672343,16,28/01/2016T04:45:00,Strada Urbana,da specificare,,VIA DI MONTE CUCCO,,,prossimit� L.go Giuncugnano,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Foschia,Scarso,Sufficiente,Sufficiente,0,0,0,1,"12,43917","41,84309",False
2672764,10,28/01/2016T08:00:00,Strada Urbana,in prossimit�,del civico n.,VIA SESTIO CALVINO,,201,,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,"12,56137","41,85057",True
2672845,8,28/01/2016T08:15:00,Strada Urbana,all'intersezione con,VIA MONTAGNAREALE,VIA AVOLA,VIA MONTAGNAREALE,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Intenso,Buona,Ore Diurne,0,0,0,4,"12,65825","41,88878",True
2673094,4,28/01/2016T08:25:00,Strada Urbana,da specificare,,VIA DEI PRATI FISCALI,,,in prossimit� di via Cavriglia,Tamponamento,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nebbia,Intenso,Buona,Ore Diurne,0,0,0,2,"12,51709","41,94637",True
2673230,16,28/01/2016T08:30:00,Strada Urbana,all'intersezione con,VIA S. GIOVANNI EUDES,VIA DELLA PISANA,VIA S. GIOVANNI EUDES,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Due carreggiate,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,"12,39764","41,85757",True
2671660,6,28/01/2016T08:30:00,Strada Urbana,all'intersezione con,VIA DEI GLICINI,VIALE DELLA PRIMAVERA,VIA DEI GLICINI,,,Veicolo in marcia contro veicoli in sosta,Incrocio,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Foschia,Normale,Buona,Ore Diurne,1,0,0,1,"12,56031","41,88001",False
2676048,18,28/01/2016T08:40:00,Strada Urbana,in corrispondenza,del civico n.,VIA DI BOCCEA,,673,,Scontro frontale/laterale DX fra veicoli in marcia,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,1,"12,37387","41,92049",True
2671645,10,28/01/2016T08:45:00,Strada Urbana,all'intersezione con,VIA AURELIO COTTA,VIA SCRIBONIO CURIONE,VIA AURELIO COTTA,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,,,False
2672473,11,28/01/2016T08:50:00,Strada Urbana,in corrispondenza,del civico n.,VIA DELL'ALMONE,,111,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Nebbia,Normale,Buona,Ore Diurne,1,0,0,1,"12,52719","41,85203",True
2672522,15,28/01/2016T09:05:00,Strada Urbana,in corrispondenza,del civico n.,VIA PORTUENSE,,761/B,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nebbia,Normale,Buona,Ore Diurne,0,0,0,3,"12,42433","41,85052",True
2673025,4,28/01/2016T09:25:00,Strada Urbana,all'intersezione con,VIA SARANDI,VIA DELLE ISOLE CURZOLANE,VIA SARANDI,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"12,53194","41,94885",True
