ID,Gruppo,_DataOraIncidente,_Localizzazione1,_Localizzazione2,Strada02,Strada1,Strada2,Chilometrica,DaSpecificare,_NaturaIncidente,_ParticolaritaStrade,_TipoStrada,_FondoStradale,_Pavimentazione,_Segnaletica,_CondizioneAtmosferica,_Traffico,_Visibilita,_Illuminazione,NUM_FERITI,_NUM_RISERVATA,_NUM_MORTI,_NUM_ILLESI,Longitudine,Latitudine,CONFERMATO
2707399,11,23/02/2016 16:00:00,Strada Urbana,in prossimit•À_,del civico n.,VIA VITTORE CARPACCIO,,48,,Tamponamento,Pendenza,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,"1,249,209","4,184,581",True
2707460,5,23/02/2016 16:30:00,Strada Urbana,da specificare,,VIA DEI MONTI TIBURTINI,,,prossimit•À_ Metro direzione Lanciani,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,4,"1,254,753","4,191,592",False
2707043,19,23/02/2016 16:30:00,Strada Urbana,all'intersezione con,VIA DI CASAL DEL MARMO,LARGO CODOGNO,VIA DI CASAL DEL MARMO,,,Veicolo in marcia contro veicolo in sosta,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,239,267","4,194,775",True
2706916,10,23/02/2016 16:35:00,Strada Urbana,da specificare,,VIA TUSCOLANA,,,prossimit•À_ incrocio semaforico con via di Torre Sp,Scontro laterale fra veicoli in marcia,Rettilineo,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,1,"1,257,582","4,184,847",False
2708016,16,23/02/2016 16:45:00,Strada Urbana,in prossimit•À_,del civico n.,VIA DI BRAVETTA,,267,,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"1,242,652","4,188,051",False
2708568,3,23/02/2016 17:00:00,,in corrispondenza,del civico n.,VIA ALESSANDRO TORLONIA,,12,,Veicolo in marcia contro veicoli in sosta,,,,,,,,,,0,0,0,1,,,False
2708234,16,23/02/2016 17:10:00,,da specificare,,VIA FEDERICO DI DONATO,,,fronte VIA AMADORI,Scontro laterale fra veicoli in marcia,,,,,,,,,,1,0,0,2,,,False
2707411,11,23/02/2016 17:10:00,Strada Urbana,all'intersezione con,VIA GIACINTO GIGANTE,VIA LORENZO BONINCONTRI,VIA GIACINTO GIGANTE,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione non regolata/non segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,2,"1,250,916","4,185,484",False
2707738,2,23/02/2016 17:20:00,Strada Urbana,all'intersezione con,VIA MARTINO LONGHI,PIAZZA ANTONIO MANCINI,VIA MARTINO LONGHI,,,Scontro laterale fra veicoli in marcia,Intersezione non regolata/non segnalata,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,246,505","419,311",False
2707667,4,23/02/2016 17:20:00,,all'intersezione con,VIA NINO MARTOGLIO,VIA ALFREDO PANZINI,VIA NINO MARTOGLIO,,,Scontro frontale/laterale SX fra veicoli in marcia,,,,,,,,,,1,0,0,1,"1,254,461","4,195,187",False
2710524,18,23/02/2016 17:40:00,Strada Urbana,in corrispondenza,del civico n.,VIA PIO IX,,196,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Nuvoloso,Scarso,Sufficiente,Ore Diurne,0,0,0,1,"1,242,337","4,190,893",True
2707419,2,23/02/2016 17:55:00,,da specificare,,VIALE DELLE BELLE ARTI,,,fronte civico 10,Investimento di pedone,,,,,,,,,,1,0,0,1,,,False
2707693,4,23/02/2016 18:00:00,Strada Urbana,in corrispondenza,del civico n.,VIA DEI PRATI FISCALI,,48,,Tamponamento Multiplo,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,4,"1,252,308","4,194,634",False
2700392,18,23/02/2016 18:00:00,Strada Urbana,all'intersezione semaforizzata con,PIAZZA DI VILLA CARPEGNA,CIRCONVALLAZIONE AURELIA,PIAZZA DI VILLA CARPEGNA,,,Scontro laterale fra veicoli in marcia,Intersezione regolata dal vigile,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,2,"1,242,909","4,189,534",True
2707077,10,23/02/2016 18:10:00,Provinciale entro l'abitato,in prossimit•À_,del civico n.,VIA ANAGNINA,,332,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,2,"1,261,304","4,181,892",True
2707176,19,23/02/2016 18:30:00,Strada Urbana,in corrispondenza,del civico n.,VIA MARIO FANI,,77,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,1,"1,244,045","4,193,656",True
2707894,1,23/02/2016 18:40:00,,in corrispondenza,del civico n.,VIA MERULANA,,244,,Investimento di pedone,,,,,,,,,,2,0,0,1,,,False
2707105,6,23/02/2016 18:40:00,Strada Urbana,in corrispondenza,del civico n.,VIA TOR DE' SCHIAVI,,390,,Infortunio per caduta del veicolo,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,0,"125,601","4,189,307",True
2708252,1,23/02/2016 18:45:00,Strada Urbana,in corrispondenza,del civico n.,VIA CAVOUR,,fc 237,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,2,0,0,1,,,False
2708253,16,23/02/2016 19:15:00,,all'intersezione semaforizzata con,VIA CARLO PORTA,VIALE DI TRASTEVERE,VIA CARLO PORTA,,,Investimento di pedone,,,,,,,,,,0,0,0,2,,,False
2707386,10,23/02/2016 19:30:00,Strada Urbana,in prossimit•À_,del civico n.,VIA FRANCICA,,28,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Sufficiente,0,0,0,3,"1,261,875","4,182,022",False
2708269,16,23/02/2016 19:30:00,,in prossimit•À_,del civico n.,VIALE DEI COLLI PORTUENSI,,30,,Scontro laterale fra veicoli in marcia,,,,,,,,,,0,0,0,1,,,False
2707500,19,23/02/2016 20:00:00,Strada Urbana,in prossimit•À_,del civico n.,VIA TRIONFALE,,8737,,Scontro laterale fra veicoli in marcia,Curva a visuale libera,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,5,"1,242,302","4,194,063",True
2714569,2,23/02/2016 20:00:00,Strada Urbana,all'intersezione semaforizzata con,VIALE GIORGIO WASHINGTON,PIAZZALE BRASILE,VIALE GIORGIO WASHINGTON,,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,1,0,0,1,"1,248,876","4,190,959",False
2707712,4,23/02/2016 20:30:00,Strada Urbana,in prossimit•À_,del civico n.,VIA SUVERETO,,52,,Veicolo in marcia contro veicoli in sosta,Curva a visuale libera,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,2,"1,251,904","4,195,505",False
2707414,8,23/02/2016 20:30:00,,all'intersezione con,VIA DEL PADIGLIONE,VIA DI PRATAPORCI,VIA DEL PADIGLIONE,,,Scontro frontale/laterale SX fra veicoli in marcia,,,,,,,,,,1,0,0,1,,,False
2707536,20,23/02/2016 21:10:00,Strada Urbana,in prossimit•À_,del civico n.,VIA DEI DUE PONTI,,100,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,1,,,False
2707394,10,23/02/2016 22:10:00,Strada Urbana,all'intersezione con,VIA GIUSEPPE MANNO,VIA LUIGI TOSTI,VIA GIUSEPPE MANNO,,,Veicolo in marcia contro veicoli in sosta,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,3,"1,251,958","4,187,335",True
2707750,13,23/02/2016 22:30:00,Strada Urbana,da specificare,,VIALE DEI ROMAGNOLI,,,prossimit•À_ Via delle Azzorre,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Con buche,Verticale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,2,"1,228,382","417,407",False
2708694,9,23/02/2016 22:30:00,,in corrispondenza,del civico n.,VIA GELA,,59,,Veicolo in marcia contro veicolo in sosta,,,,,,,,,,0,0,0,1,,,False
2707429,11,23/02/2016 23:30:00,Strada Urbana,da specificare,,VIA CRISTOFORO COLOMBO,,,altezza VIA DEI GEORGOFILI,Veicolo in marcia contro ostacolo fisso,Rettilineo,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,2,"124,911","4,185,454",False
2709029,16,24/02/2016 00:10:00,Strada Urbana,da specificare,,VIADOTTO DELLA MAGLIANA,,,fronte Via del Cappellaccio,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,1,"1,246,325","4,184,187",True
2707345,6,24/02/2016 00:20:00,Strada Urbana,in prossimit•À_,del civico n.,VIA TUSCOLANA,,811,,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,2,"1,255,842","4,185,915",False
2707625,7,24/02/2016 00:30:00,,in corrispondenza,del civico n.,VIA TIBURTINA,,1004,,Veicolo in marcia contro ostacolo fisso,,,,,,,,,,1,0,0,0,,,False
2709356,16,24/02/2016 00:30:00,Strada Urbana,da specificare,,VIADOTTO DELLA MAGLIANA,,,"direzione Fiumicino, fronte via del Cappellaccio",Tamponamento,Curva senza visuale libera,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,2,"1,246,325","4,184,187",True
2708583,3,24/02/2016 01:00:00,,all'intersezione con,VIA LAZZARO SPALLANZANI,PIAZZA SALERNO,VIA LAZZARO SPALLANZANI,,,Veicolo in marcia contro ostacolo fisso,,,,,,,,,,1,0,0,0,,,False
2707462,20,24/02/2016 02:00:00,Regionale entro l'abitato,in prossimit•À_,della chilometrica,VIA SALARIA,,13.2,,Scontro laterale fra veicoli in marcia,Curva a visuale libera,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,3,,,False
2709142,7,24/02/2016 02:00:00,,in corrispondenza,del civico n.,VIALE DELLE GARDENIE,,131,,Tamponamento Multiplo,,,,,,,,,,0,0,0,0,,,False
2707512,9,24/02/2016 06:55:00,Strada Urbana,all'intersezione con,VIA ROCCA PRIORA,VIA GENZANO,VIA ROCCA PRIORA,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,3,,,False
2709034,11,24/02/2016 07:10:00,Strada Urbana,da specificare,,LARGO BENEDETTO BOMPIANI,,,altezza Via delle Sette Chiese,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,250,261","4,185,929",False
2708981,11,24/02/2016 07:20:00,Strada Urbana,in prossimit•À_,del civico n.,VIALE DEL TINTORETTO,,290,,Veicolo in marcia contro veicolo in sosta,Curva senza visuale libera,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,"1,248,992","4,183,342",False
2708970,8,24/02/2016 07:50:00,Statale entro l'abitato,in corrispondenza,del civico n.,VIA CASILINA,,1356,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,261,312","4,186,304",True
2709152,13,24/02/2016 07:50:00,,da specificare,,VIA OSTIENSE,,,altezza rampa immissione sottopasso via Ostiense,Scontro laterale fra veicoli in marcia,,,,,,,,,,0,0,0,2,,,False
2708513,1,24/02/2016 07:50:00,Strada Urbana,all'intersezione con,VIA DANDOLO,VIA NICOLA FABRIZI,VIA DANDOLO,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,1,,,False
2707741,19,24/02/2016 08:00:00,Strada Urbana,in corrispondenza,del civico n.,VIA SERAFINO BIFFI,,24,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,"1,241,554","4,193,055",True
2708226,15,24/02/2016 08:05:00,,da specificare,,VIA DEL BOSCO DEGLI ARVALI,,,fronte civico 30,Scontro frontale/laterale SX fra veicoli in marcia,,,,,,,,,,0,0,0,2,,,False
2709032,13,24/02/2016 08:10:00,Strada Urbana,all'intersezione con,VIA ALESSANDRO PIOLA CASELLI,VIA DIEGO SIMONETTI,VIA ALESSANDRO PIOLA CASELLI,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"1,228,887","4,173,707",False
2709047,11,24/02/2016 08:10:00,Strada Urbana,all'intersezione con,VIA ARDEATINA,VIA DELLE SETTE CHIESE,VIA ARDEATINA,,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Temporanea di cantiere,Sereno,Intenso,Buona,Ore Diurne,1,0,0,2,"1,250,867","4,185,823",False
2707720,9,24/02/2016 08:20:00,Strada Urbana,in corrispondenza,del civico n.,VIA CASILINA,,95,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Intenso,Buona,Ore Diurne,0,0,0,3,,,False
2709179,17,24/02/2016 08:20:00,Strada Urbana,all'intersezione semaforizzata con,PONTE VITTORIO EMANUELE II,LUNGOTEVERE DEI FIORENTINI,PONTE VITTORIO EMANUELE II,,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Ore Diurne,0,0,0,3,"1,246,439","4,190,032",False
2708945,8,24/02/2016 08:20:00,Strada Urbana,all'intersezione semaforizzata con,VIA PRENESTINA,VIA DELLA RISERVA NUOVA,VIA PRENESTINA,,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,268,074","4,189,539",False
2709058,5,24/02/2016 08:45:00,,da specificare,,VIA DI PIETRALATA,,,alt. l.go di Pietralata,Investimento di pedone,,,,,,,,,,2,0,0,0,,,False
2708221,15,24/02/2016 08:50:00,,in corrispondenza,del civico n.,VIA PORTUENSE,,381,,Veicolo in marcia contro veicolo in sosta,,,,,,,,,,1,0,0,0,,,False
2707832,1,24/02/2016 09:00:00,Strada Urbana,in corrispondenza,del civico n.,PIAZZA VENEZIA,,6,,Veicolo in marcia contro ostacolo accidentale,Curva a visuale libera,Una carreggiata a doppio senso,Viscido da liquidi oleosi,In cubetti di porfido,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,,,False
2708338,1,24/02/2016 09:05:00,Strada Urbana,all'intersezione semaforizzata con,LUNGOTEVERE DEI VALLATI,PONTE GARIBALDI,LUNGOTEVERE DEI VALLATI,,,Veicolo in marcia contro veicolo arresto,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,,,False
2707700,6,24/02/2016 09:10:00,Strada Urbana,in corrispondenza,del civico n.,VIA CASILINA,,498,,Tamponamento Multiplo,Rettilineo,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,2,"1,254,592","4,187,843",True
2714298,18,24/02/2016 09:10:00,Strada Urbana,all'intersezione semaforizzata con,VIA AURELIA,LARGO TOMASO PERASSI,VIA AURELIA,,,Scontro laterale fra veicoli in marcia,Intersezione stradale segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,240,927","4,188,962",False
2707805,19,24/02/2016 09:20:00,Strada Urbana,in corrispondenza,del civico n.,VIA DELLA PINETA SACCHETTI,,133,,Infortunio per sola frenata improvvisa,Rettilineo,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,"1,242,269","4,191,872",True
2709612,2,24/02/2016 09:20:00,Strada Urbana,da specificare,,VIA PANARO,,,alt. via Clisio,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,"1,251,115","4,192,423",False
2709037,8,24/02/2016 09:40:00,Strada Urbana,in prossimit•À_,del civico n.,VIA MICHELE BUONORI,,3,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,4,"1,263,088","4,186,812",True
2709323,17,24/02/2016 09:40:00,Strada Urbana,all'intersezione con,VIA GIORGIO SCALIA,VIA RIALTO,VIA GIORGIO SCALIA,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,,,,1,0,0,1,"1,244,631","4,190,775",False
2708953,8,24/02/2016 09:40:00,Provinciale entro l'abitato,all'intersezione semaforizzata con,VIA DELLA RISERVA NUOVA,VIA PRENESTINA,VIA DELLA RISERVA NUOVA,,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,1,"126,069","4,189,378",False
2708992,16,24/02/2016 09:45:00,Strada Urbana,in corrispondenza,del civico n.,VIALE DELLE MURA PORTUENSI,,19,,Scontro laterale fra veicoli in marcia,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"1,247,115","4,188,406",False
2708034,2,24/02/2016 10:00:00,Strada Urbana,in corrispondenza,del civico n.,VIA PO,,47/A,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,,,False
2710738,18,24/02/2016 10:00:00,Strada Urbana,da specificare,,VIA S. PIO V,,,fronte civico 55,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,3,"124,334","418,953",True
2708487,1,24/02/2016 10:10:00,Strada Urbana,all'intersezione semaforizzata con,VIA DRUSO,PIAZZALE NUMA POMPILIO,VIA DRUSO,,,Tamponamento,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,,,False
2709006,11,24/02/2016 10:10:00,,all'intersezione con,VIA DEL COMMERCIO,VIA DEL PORTO FLUVIALE,VIA DEL COMMERCIO,,,Scontro frontale fra veicoli in marcia,,,,,,,,,,2,0,0,0,,,False
2707816,10,24/02/2016 10:20:00,Strada Urbana,in prossimit•À_,del civico n.,VIA DEL QUADRARO,,13,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,255,406","4,185,952",True
2709489,3,24/02/2016 10:20:00,,da specificare,,PIAZZALE DEL VERANO,,,all'inters.ne con P.le Di San Lorenzo,Scontro laterale fra veicoli in marcia,,,,,,,,,,1,0,0,2,,,False
2709031,8,24/02/2016 10:40:00,,in prossimit•À_,del civico n.,VIA POLENSE,,261,,Tamponamento,,,,,,,,,,1,0,0,1,"1,271,771","4,190,684",False
2707878,6,24/02/2016 10:50:00,Strada Urbana,in prossimit•À_,del civico n.,VIA ROBERTO MALATESTA,,340,,Investimento di pedone,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,,,False
2709599,2,24/02/2016 10:50:00,Strada Urbana,in corrispondenza,del civico n.,VIA PINCIANA,,4,,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,249,371","4,191,441",False
2708228,15,24/02/2016 10:50:00,Strada Urbana,all'intersezione semaforizzata con,VIALE GUGLIELMO MARCONI,VIA PIETRO BLASERNA,VIALE GUGLIELMO MARCONI,,,Investimento di pedone,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"1,247,132","4,186,592",False
2708149,6,24/02/2016 11:10:00,,all'intersezione semaforizzata con,VIA LEONARDO BUFALINI,VIA CASILINA,VIA LEONARDO BUFALINI,,,Investimento di pedone,,,,,,,,,,1,0,0,1,,,False
2708369,10,24/02/2016 11:10:00,Strada Urbana,in prossimit•À_,del civico n.,VIA FILOMUSI GUELFI,,79,,Fuoriuscita dalla sede stradale,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,"1,257,313","4,186,307",False
2709145,4,24/02/2016 11:10:00,Strada Urbana,da specificare,,VIA UGO OJETTI,,,prossimit•À_ via Cajumi (area di parcheggio),Veicolo in marcia contro veicolo arresto,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,255,641","4,194,961",False
2707897,7,24/02/2016 11:20:00,Strada Urbana,in prossimit•À_,del civico n.,VIALE PALMIRO TOGLIATTI,,884,,Scontro laterale fra veicoli in marcia,Rettilineo,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,"1,257,415","4,188,989",False
2709230,4,24/02/2016 11:25:00,,all'intersezione con,VIA RENATO FUCINI,VIA DELLA BUFALOTTA,VIA RENATO FUCINI,,,Investimento di pedone,,,,,,,,,,1,0,0,1,"1,254,433","4,195,353",False
2709700,12,24/02/2016 11:30:00,Strada Urbana,all'intersezione semaforizzata con,VIA CRISTOFORO COLOMBO,PIAZZA GUGLIELMO MARCONI,VIA CRISTOFORO COLOMBO,,,Scontro laterale fra veicoli in marcia,Rotatoria,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,,,False
2709838,9,24/02/2016 12:00:00,,all'intersezione semaforizzata con,VIA LICIA,VIA GALLIA,VIA LICIA,,,Investimento di pedone,,,,,,,,,,0,0,0,1,"1,250,282","4,188,127",False
2709327,13,24/02/2016 12:00:00,Strada Urbana,da specificare,,VIALE DELLE REPUBBLICHE MARINARE,,,fronte Viale Vasco de Gama,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,0,0,0,4,"1,226,834","4,173,532",False
2708942,15,24/02/2016 12:35:00,,all'intersezione con,VIA DI CASTEL MALNOME,VIA DELLA MURATELLA,VIA DI CASTEL MALNOME,,,Scontro frontale/laterale DX fra veicoli in marcia,,,,,,,,,,1,0,0,1,"122,885","4,183,007",False
2708544,15,24/02/2016 12:45:00,,in corrispondenza,del civico n.,VIA DI MONTE CUCCO,,131,,Scontro laterale fra veicoli in marcia,,,,,,,,,,1,0,0,2,,,False
